관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면정보,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,동구 학동 731-1,동구 의재로 40,2,200만,360도,30일,2021,35.1325558,126.9320325,2023-06-30
광주광역시 사회재난과,동구 학동 728-3,동구 의재로 60,1,200만,360도,30일,2021,35.1322139,126.9343073,2023-06-30
광주광역시 사회재난과,동구 학동 728-3,동구 의재로 60,2,200만,360도,30일,2021,35.1322139,126.9343073,2023-06-30
광주광역시 사회재난과,동구 계림동 85-152,,1,200만,360도,30일,2021,35.1612537,126.9205081,2023-06-30
광주광역시 사회재난과,동구 계림동 85-152,,3,200만,360도,30일,2021,35.1612537,126.9205081,2023-06-30
광주광역시 사회재난과,동구 지산동 342-1,동구 준법로 7-12,1,200만,360도,30일,2021,35.149374,126.935173,2023-06-30
광주광역시 사회재난과,동구 지산동 342-1,동구 준법로 7-12,1,200만,360도,30일,2021,35.149374,126.935173,2023-06-30
광주광역시 사회재난과,동구 학동 81-12,동구 천변우로 501,1,200만,360도,30일,2021,35.1380896,126.9205506,2023-06-30
광주광역시 사회재난과,동구 학동 81-12,동구 천변우로 501,1,200만,360도,30일,2021,35.1380896,126.9205506,2023-06-30
광주광역시 사회재난과,동구 학동 750-72,동구 남문로 680,1,200만,360도,30일,2021,35.1314552,126.9290561,2023-06-30
광주광역시 사회재난과,동구 학동 750-72,동구 남문로 680,1,200만,360도,30일,2021,35.1314552,126.9290561,2023-06-30
광주광역시 사회재난과,동구 장동 99,동구 제봉로110번길 10,1,200만,360도,30일,2021,35.1488294,126.9233146,2023-06-30
광주광역시 사회재난과,동구 장동 99,동구 제봉로110번길 10,3,200만,360도,30일,2021,35.1488294,126.9233146,2023-06-30
광주광역시 사회재난과,동구 학동 8,동구 제봉로 42,1,200만,360도,30일,2021,35.1403967,126.9221883,2023-06-30
광주광역시 사회재난과,동구 학동 8,동구 제봉로 42,2,200만,360도,30일,2021,35.1403967,126.9221883,2023-06-30
광주광역시 사회재난과,동구 용산동 677,동구 용산2로 3,1,200만,360도,30일,2021,35.1181319,126.924398,2023-06-30
광주광역시 사회재난과,동구 용산동 677,동구 용산2로 3,3,200만,360도,30일,2021,35.1181319,126.924398,2023-06-30
광주광역시 사회재난과,동구 용산동 259-8,동구 화산로 347,1,200만,360도,30일,2021,35.1197365,126.9314018,2023-06-30
광주광역시 사회재난과,동구 용산동 259-8,동구 화산로 347,1,200만,360도,30일,2021,35.1197365,126.9314018,2023-06-30
광주광역시 사회재난과,동구 소태동 573-28,동구 남문로622번길 7,1,200만,360도,30일,2021,35.1267449,126.9320769,2023-06-30
광주광역시 사회재난과,동구 소태동 573-28,동구 남문로622번길 7,3,200만,360도,30일,2021,35.1267449,126.9320769,2023-06-30
광주광역시 사회재난과,동구 계림동 1827,동구 경양로 234,1,200만,360도,30일,2021,35.1559548,126.9147527,2023-06-30
광주광역시 사회재난과,동구 계림동 1827,동구 경양로 234,2,200만,360도,30일,2021,35.1559548,126.9147527,2023-06-30
광주광역시 사회재난과,동구 대인동 324-11,동구 제봉로 208,1,200만,360도,30일,2021,35.1540784,126.9150893,2023-06-30
광주광역시 사회재난과,동구 대인동 324-11,동구 제봉로 208,3,200만,360도,30일,2021,35.1540784,126.9150893,2023-06-30
광주광역시 사회재난과,서구 매월동 953,,1,200만,360도,30일,2021,35.1134766,126.8570204,2023-06-30
광주광역시 사회재난과,서구 매월동 953,,2,200만,360도,30일,2021,35.1134766,126.8570204,2023-06-30
광주광역시 사회재난과,서구 매월동 525-3,서구 전평길 40-1,1,200만,360도,30일,2021,35.1171692,126.8481126,2023-06-30
광주광역시 사회재난과,서구 매월동 525-3,서구 전평길 40-1,1,200만,360도,30일,2021,35.1171692,126.8481126,2023-06-30
광주광역시 사회재난과,서구 금호동 805,,1,200만,360도,30일,2021,35.1311218,126.858071,2023-06-30
광주광역시 사회재난과,서구 금호동 805,,3,200만,360도,30일,2021,35.1311218,126.858071,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 153-19,,1,200만,360도,30일,2021,35.157834,126.866872,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 153-19,,2,200만,360도,30일,2021,35.157834,126.866872,2023-06-30
광주광역시 사회재난과,서구 화정동 730-5,서구 화정로 245,1,200만,360도,30일,2021,35.1471454,126.8836276,2023-06-30
광주광역시 사회재난과,서구 화정동 730-5,서구 화정로 245,3,200만,360도,30일,2021,35.1471454,126.8836276,2023-06-30
광주광역시 사회재난과,서구 치평동 1208-10,,1,200만,360도,30일,2021,35.1552329,126.8528648,2023-06-30
광주광역시 사회재난과,서구 치평동 1208-10,,3,200만,360도,30일,2021,35.1552329,126.8528648,2023-06-30
광주광역시 사회재난과,서구 화정동 1282,서구 화운로 19,1,200만,360도,30일,2021,35.1428633,126.8844138,2023-06-30
광주광역시 사회재난과,서구 화정동 1282,서구 화운로 19,2,200만,360도,30일,2021,35.1428633,126.8844138,2023-06-30
광주광역시 사회재난과,서구 화정동 134-18 ,,1,200만,360도,30일,2021,35.1583471,126.8809839,2023-06-30
광주광역시 사회재난과,서구 화정동 134-18 ,,2,200만,360도,30일,2021,35.1583471,126.8809839,2023-06-30
광주광역시 사회재난과,서구 풍암동 1125,,1,200만,360도,30일,2021,35.1248484,126.878328,2023-06-30
광주광역시 사회재난과,서구 풍암동 1125,,3,200만,360도,30일,2021,35.1248484,126.878328,2023-06-30
광주광역시 사회재난과,서구 풍암동 1132 주변도로,,1,200만,360도,30일,2021,35.125454,126.880465,2023-06-30
광주광역시 사회재난과,서구 풍암동 1132 주변도로,,3,200만,360도,30일,2021,35.125454,126.880465,2023-06-30
광주광역시 사회재난과,서구 양동 304-3 ,,1,200만,360도,30일,2021,35.154389,126.9011525,2023-06-30
광주광역시 사회재난과,서구 양동 304-3 ,,1,200만,360도,30일,2021,35.154389,126.9011525,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1338 ,,1,200만,360도,30일,2021,35.1602176,126.8631921,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1338 ,,2,200만,360도,30일,2021,35.1602176,126.8631921,2023-06-30
광주광역시 사회재난과,서구 화정동 918-6 ,,1,200만,360도,30일,2021,35.1427014,126.8745419,2023-06-30
광주광역시 사회재난과,서구 화정동 918-6 ,,3,200만,360도,30일,2021,35.1427014,126.8745419,2023-06-30
광주광역시 사회재난과,서구 치평동 1254-5 ,,1,200만,360도,30일,2021,35.1482019,126.848545,2023-06-30
광주광역시 사회재난과,서구 치평동 1254-5 ,,3,200만,360도,30일,2021,35.1482019,126.848545,2023-06-30
광주광역시 사회재난과,서구 광천동 49-1 ,,1,200만,360도,30일,2021,35.1611558,126.8806887,2023-06-30
광주광역시 사회재난과,서구 광천동 49-1 ,,1,200만,360도,30일,2021,35.1611558,126.8806887,2023-06-30
광주광역시 사회재난과,서구 치평동 1248,,1,200만,360도,30일,2021,35.1503331,126.8514606,2023-06-30
광주광역시 사회재난과,서구 치평동 1248,,3,200만,360도,30일,2021,35.1503331,126.8514606,2023-06-30
광주광역시 사회재난과,서구 화정동 23-37,,1,200만,360도,30일,2021,35.157293,126.8792667,2023-06-30
광주광역시 사회재난과,서구 화정동 23-37,,2,200만,360도,30일,2021,35.157293,126.8792667,2023-06-30
광주광역시 사회재난과,서구 매월동 955,,1,200만,360도,30일,2021,35.1143911,126.8557253,2023-06-30
광주광역시 사회재난과,서구 매월동 955,,2,200만,360도,30일,2021,35.1143911,126.8557253,2023-06-30
광주광역시 사회재난과,서구 치평동 1204,,1,200만,360도,30일,2021,35.1545616,126.8515863,2023-06-30
광주광역시 사회재난과,서구 치평동 1204,,2,200만,360도,30일,2021,35.1545616,126.8515863,2023-06-30
광주광역시 사회재난과,서구 풍암동 1092,,1,200만,360도,30일,2021,35.1270928,126.8798191,2023-06-30
광주광역시 사회재난과,서구 풍암동 1092,,2,200만,360도,30일,2021,35.1270928,126.8798191,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1335,,1,200만,360도,30일,2021,35.1603389,126.8594134,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1335,,2,200만,360도,30일,2021,35.1603389,126.8594134,2023-06-30
광주광역시 사회재난과,서구 치평동 1251-5,,1,200만,360도,30일,2021,35.151407,126.8485251,2023-06-30
광주광역시 사회재난과,서구 치평동 1251-5,,3,200만,360도,30일,2021,35.151407,126.8485251,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 943-4 ,,1,200만,360도,30일,2021,35.143986,126.85617,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 943-4 ,,3,200만,360도,30일,2021,35.143986,126.85617,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1228-4 ,,1,200만,360도,30일,2021,35.1451797,126.8706263,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1228-4 ,,1,200만,360도,30일,2021,35.1451797,126.8706263,2023-06-30
광주광역시 사회재난과,서구 금호동 763-9 ,,1,200만,360도,30일,2021,35.1323395,126.8578643,2023-06-30
광주광역시 사회재난과,서구 금호동 763-9 ,,3,200만,360도,30일,2021,35.1323395,126.8578643,2023-06-30
광주광역시 사회재난과,서구 내방동 846 ,,1,200만,360도,30일,2021,35.1567969,126.8738959,2023-06-30
광주광역시 사회재난과,서구 내방동 846 ,,1,200만,360도,30일,2021,35.1567969,126.8738959,2023-06-30
광주광역시 사회재난과,서구 금호동 806 ,,1,200만,360도,30일,2021,35.1310353,126.8552039,2023-06-30
광주광역시 사회재난과,서구 금호동 806 ,,2,200만,360도,30일,2021,35.1310353,126.8552039,2023-06-30
광주광역시 사회재난과,서구 풍암동 1066-2 ,,1,200만,360도,30일,2021,35.1228494,126.8843865,2023-06-30
광주광역시 사회재난과,서구 풍암동 1066-2 ,,2,200만,360도,30일,2021,35.1228494,126.8843865,2023-06-30
광주광역시 사회재난과,서구 풍암동 929-1 ,,1,200만,360도,30일,2021,35.120234,126.866291,2023-06-30
광주광역시 사회재난과,서구 풍암동 929-1 ,,3,200만,360도,30일,2021,35.120234,126.866291,2023-06-30
광주광역시 사회재난과,서구 치평동 1213-4 ,,1,200만,360도,30일,2021,35.155124,126.8492296,2023-06-30
광주광역시 사회재난과,서구 치평동 1213-4 ,,3,200만,360도,30일,2021,35.155124,126.8492296,2023-06-30
광주광역시 사회재난과,서구 치평동 1223-2 ,,1,200만,360도,30일,2021,35.1539682,126.8541083,2023-06-30
광주광역시 사회재난과,서구 치평동 1223-2 ,,3,200만,360도,30일,2021,35.1539682,126.8541083,2023-06-30
광주광역시 사회재난과,서구 치평동 1166-1,,1,200만,360도,30일,2021,35.1588449,126.8474022,2023-06-30
광주광역시 사회재난과,서구 치평동 1166-1,,2,200만,360도,30일,2021,35.1588449,126.8474022,2023-06-30
광주광역시 사회재난과,서구 치평동 1326 ,,1,200만,360도,30일,2021,35.1472388,126.8473968,2023-06-30
광주광역시 사회재난과,서구 치평동 1326 ,,2,200만,360도,30일,2021,35.1472388,126.8473968,2023-06-30
광주광역시 사회재난과,서구 농성동 418-18 ,,1,200만,360도,30일,2021,35.1611259,126.8848788,2023-06-30
광주광역시 사회재난과,서구 농성동 418-18 ,,1,200만,360도,30일,2021,35.1611259,126.8848788,2023-06-30
광주광역시 사회재난과,서구 치평동 1159-2,,1,200만,360도,30일,2021,35.1451514,126.8401534,2023-06-30
광주광역시 사회재난과,서구 치평동 1159-2,,3,200만,360도,30일,2021,35.1451514,126.8401534,2023-06-30
광주광역시 사회재난과,서구 동천동 618,서구 하남대로680번길 3,1,200만,360도,30일,2021,35.1709799,126.8668775,2023-06-30
광주광역시 사회재난과,서구 동천동 618,서구 하남대로680번길 3,3,200만,360도,30일,2021,35.1709799,126.8668775,2023-06-30
광주광역시 사회재난과,서구 화정동 857,,1,200만,360도,30일,2021,35.1397947,126.8764317,2023-06-30
광주광역시 사회재난과,서구 화정동 857,,2,200만,360도,30일,2021,35.1397947,126.8764317,2023-06-30
광주광역시 사회재난과,서구 화정동 927-2,,1,200만,360도,30일,2021,35.1402736,126.8733772,2023-06-30
광주광역시 사회재난과,서구 화정동 927-2,,1,200만,360도,30일,2021,35.1402736,126.8733772,2023-06-30
광주광역시 사회재난과,서구 화정동 832-1,,1,200만,360도,30일,2021,35.1429427,126.8775439,2023-06-30
광주광역시 사회재난과,서구 화정동 832-1,,1,200만,360도,30일,2021,35.1429427,126.8775439,2023-06-30
광주광역시 사회재난과,서구 화정동 898 ,,1,200만,360도,30일,2021,35.1452777,126.8731916,2023-06-30
광주광역시 사회재난과,서구 화정동 898 ,,3,200만,360도,30일,2021,35.1452777,126.8731916,2023-06-30
광주광역시 사회재난과,서구 치평동 1166-11,,1,200만,360도,30일,2021,35.1552273,126.8474225,2023-06-30
광주광역시 사회재난과,서구 치평동 1166-11,,3,200만,360도,30일,2021,35.1552273,126.8474225,2023-06-30
광주광역시 사회재난과,서구 치평동 1240-10 ,,1,200만,360도,30일,2021,35.152929,126.8530489,2023-06-30
광주광역시 사회재난과,서구 치평동 1240-10 ,,3,200만,360도,30일,2021,35.152929,126.8530489,2023-06-30
광주광역시 사회재난과,서구 치평동 1218-3,,1,200만,360도,30일,2021,35.1539329,126.8502531,2023-06-30
광주광역시 사회재난과,서구 치평동 1218-3,,3,200만,360도,30일,2021,35.1539329,126.8502531,2023-06-30
광주광역시 사회재난과,서구 치평동 1213-2 ,,1,200만,360도,30일,2021,35.1569441,126.8492932,2023-06-30
광주광역시 사회재난과,서구 치평동 1213-2 ,,2,200만,360도,30일,2021,35.1569441,126.8492932,2023-06-30
광주광역시 사회재난과,서구 풍암동 1102,,1,200만,360도,30일,2021,35.1264601,126.8775885,2023-06-30
광주광역시 사회재난과,서구 풍암동 1102,,2,200만,360도,30일,2021,35.1264601,126.8775885,2023-06-30
광주광역시 사회재난과,서구 치평동 1242 ,,1,200만,360도,30일,2021,35.1517489,126.8548808,2023-06-30
광주광역시 사회재난과,서구 치평동 1242 ,,2,200만,360도,30일,2021,35.1517489,126.8548808,2023-06-30
광주광역시 사회재난과,서구 치평동 1238-1 ,,1,200만,360도,30일,2021,35.1518257,126.8514279,2023-06-30
광주광역시 사회재난과,서구 치평동 1238-1 ,,3,200만,360도,30일,2021,35.1518257,126.8514279,2023-06-30
광주광역시 사회재난과,서구 광천동 25-6 ,,1,200만,360도,30일,2021,35.1611839,126.8874283,2023-06-30
광주광역시 사회재난과,서구 광천동 25-6 ,,3,200만,360도,30일,2021,35.1611839,126.8874283,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1111,,1,200만,360도,30일,2021,35.16657662,126.8618627,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1111,,2,200만,360도,30일,2021,35.16657662,126.8618627,2023-06-30
광주광역시 사회재난과,서구 동천동 502,서구 동천로 25,1,200만,360도,30일,2021,35.170685,126.860305,2023-06-30
광주광역시 사회재난과,서구 동천동 502,서구 동천로 25,1,200만,360도,30일,2021,35.170685,126.860305,2023-06-30
광주광역시 사회재난과,서구 치평동 1261-2 ,,1,200만,360도,30일,2021,35.1503272,126.852962,2023-06-30
광주광역시 사회재난과,서구 치평동 1261-2 ,,3,200만,360도,30일,2021,35.1503272,126.852962,2023-06-30
광주광역시 사회재난과,서구 치평동 241-18,,1,200만,360도,30일,2021,35.147058,126.853213,2023-06-30
광주광역시 사회재난과,서구 치평동 241-18,,2,200만,360도,30일,2021,35.147058,126.853213,2023-06-30
광주광역시 사회재난과,서구 금호동 250-24 ,,1,200만,360도,30일,2021,35.1320671,126.8551375,2023-06-30
광주광역시 사회재난과,서구 금호동 250-24 ,,3,200만,360도,30일,2021,35.1320671,126.8551375,2023-06-30
